,time,Lat_Prim,Long_Prim,DeltaLat_Zoe,DeltaLong_Zoe,DeltaLat_Zoe_err,DeltaLong_Zoe_err
0,2452230.5499612647,2.9484009422476425,13.214627697323117,0.15542024982355684,0.12587804098323013,0.026230884952358972,0.0186836304851281
1,2452443.5943261795,3.6682499395894976,13.399383817424058,0.33342387485220115,-0.017282660719377133,0.001538492236017854,0.0017814162026966744
2,2452455.413058656,3.6111570165440257,13.384480658522397,0.33602658518265827,0.004172280537885808,0.0010917983219976629,0.0015534855007881363
3,2452467.427970837,3.5355412774060397,13.365096233032672,0.33340594437589743,0.028789507515610272,0.003662289105765946,0.0017998437488600885
4,2452763.4560704688,3.226489553386751,13.30427001459465,0.3444581372072264,0.0029779968855434755,0.007125303767146006,0.003122411416774767
5,2453051.9999896204,2.2493087563289604,13.072561349997551,0.3164967058832957,-0.026109820240889717,0.0006693758376441977,0.0005635995703119269
6,2453126.79059776,2.741384661597798,13.194625341495138,0.2886206119701029,0.10040256272030727,0.0022874660732799053,0.004757483941012231
7,2453179.313279194,2.708192747552034,13.182197656816387,-0.008664359154941792,0.07144341562867884,0.001071788494007329,0.0015958874504517601
8,2454451.553928163,0.03518184004327706,12.549668065247644,-0.1332887831248103,-0.09883895241596406,0.0024845862027542413,0.00135745749338397
